Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.728053569793701	0	21.934782	13.125484	66.0	10.0	21.934782608695652	13.12548495818435	1009	1009
3.1582741737365723	1	21.083334	7.8576746	44.0	9.0	21.083333333333332	7.857674945908336	1012	2021
3.6420459747314453	2	18.62963	7.5628147	46.0	10.0	18.62962962962963	7.562814232948278	1006	3027
4.0644800662994385	3	24.119047	12.315693	64.0	10.0	24.11904761904762	12.315693397242207	1013	4040
4.487930536270142	4	26.425	13.566296	66.0	11.0	26.425	13.566295551844652	1057	5097
4.850962162017822	5	32.967743	17.401304	90.0	13.0	32.96774193548387	17.401304865732826	1022	6119
5.223751783370972	6	34.58621	16.039858	76.0	13.0	34.58620689655172	16.03985820166773	1003	7122
5.602643013000488	7	31.34375	16.368052	81.0	9.0	31.34375	16.368050767806775	1003	8125
5.952566623687744	8	26.947369	19.42861	112.0	11.0	26.94736842105263	19.428610710172354	1024	9149
6.289835453033447	9	21.276596	7.873203	50.0	10.0	21.27659574468085	7.873202942974255	1000	10149
9.183082580566406	10	20.0	6.7765455	40.0	10.0	20.0	6.776545478889003	1020	11169
9.476134061813354	11	22.688889	10.327574	55.0	10.0	22.68888888888889	10.327573065928837	1021	12190
9.789779424667358	12	23.880953	8.511064	48.0	14.0	23.88095238095238	8.511063894530462	1003	13193
10.066008567810059	13	24.02381	13.231434	75.0	9.0	24.023809523809526	13.23143460392729	1009	14202
10.355648279190063	14	24.142857	9.855072	62.0	13.0	24.142857142857142	9.855072246289819	1014	15216
10.698156118392944	15	25.146341	11.646336	58.0	9.0	25.146341463414632	11.646335078532282	1031	16247
11.017890214920044	16	40.48	20.978312	98.0	11.0	40.48	20.978312610884604	1012	17259
11.289604187011719	17	33.48387	14.685676	65.0	15.0	33.483870967741936	14.685676514652913	1038	18297
11.53966498374939	18	34.366665	16.91643	86.0	15.0	34.36666666666667	16.916428569753002	1031	19328
11.808833360671997	19	36.464287	20.203398	103.0	11.0	36.464285714285715	20.203398127997364	1021	20349
22.988609313964844	20	32.80645	16.853102	94.0	15.0	32.806451612903224	16.853102241156805	1017	21366
23.232226371765137	21	30.666666	11.978938	64.0	13.0	30.666666666666668	11.978937744848226	1012	22378
23.449364185333252	22	41.076923	29.915167	127.0	11.0	41.07692307692308	29.91516604940233	1068	23446
23.66121530532837	23	38.53846	25.632357	112.0	12.0	38.53846153846154	25.63235750919704	1002	24448
23.932088136672974	24	35.75	15.176639	75.0	12.0	35.75	15.176638532391062	1001	25449
24.261714220046997	25	32.322582	16.633404	77.0	10.0	32.32258064516129	16.63340419985501	1002	26451
24.541924238204956	26	32.419353	24.930578	125.0	13.0	32.41935483870968	24.930579996033096	1005	27456
24.858717679977417	27	31.382353	24.661251	130.0	10.0	31.38235294117647	24.661251704650727	1067	28523
25.184733629226685	28	28.305555	21.057882	112.0	11.0	28.305555555555557	21.057882457176145	1019	29542
25.520158767700195	29	26.631578	12.042514	55.0	10.0	26.63157894736842	12.042514715158953	1012	30554
27.52521824836731	30	30.029411	22.549925	127.0	11.0	30.029411764705884	22.549925386752324	1021	31575
27.745748281478882	31	26.578947	11.636222	59.0	11.0	26.57894736842105	11.636221983524614	1010	32585
27.967432498931885	32	25.6	11.456004	83.0	11.0	25.6	11.456002793295749	1024	33609
28.188446521759033	33	24.926828	8.546545	50.0	10.0	24.926829268292682	8.546544713030308	1022	34631
28.43654465675354	34	21.446808	7.139368	39.0	9.0	21.4468085106383	7.139367963677081	1008	35639
28.82740616798401	35	23.651163	8.813002	55.0	12.0	23.651162790697676	8.81300234175759	1017	36656
