Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4846477508544922	0	24.682926	13.701413	61.0	9.0	24.682926829268293	13.701413536459844	1012	1012
1.0840394496917725	1	26.973684	11.268229	54.0	9.0	26.973684210526315	11.26822930587369	1025	2037
1.524836778640747	2	22.727272	9.128784	46.0	11.0	22.727272727272727	9.128784735319464	1000	3037
1.9805564880371094	3	22.886364	8.44828	47.0	11.0	22.886363636363637	8.448280914672708	1007	4044
2.596426486968994	4	30.352942	14.859899	68.0	12.0	30.352941176470587	14.859899360242647	1032	5076
3.219573736190796	5	40.36	21.050188	98.0	15.0	40.36	21.050187647619676	1009	6085
3.635648012161255	6	51.55	26.926706	142.0	18.0	51.55	26.926706074081917	1031	7116
4.274901390075684	7	48.666668	28.87796	116.0	18.0	48.666666666666664	28.877958860288377	1022	8138
5.0178022384643555	8	30.666666	10.724277	59.0	15.0	30.666666666666668	10.724276246446705	1012	9150
5.751296758651733	9	28.571428	12.789026	85.0	12.0	28.571428571428573	12.789025907920799	1000	10150
6.280269384384155	10	24.439024	5.8520327	42.0	12.0	24.4390243902439	5.8520322944268575	1002	11152
6.719767808914185	11	25.2	7.177047	42.0	14.0	25.2	7.177046746399246	1008	12160
7.356429100036621	12	29.171429	11.297245	77.0	13.0	29.17142857142857	11.297245465246863	1021	13181
8.135144472122192	13	32.64516	9.303307	61.0	16.0	32.645161290322584	9.30330633941252	1012	14193
8.610419511795044	14	30.117647	8.134042	55.0	18.0	30.11764705882353	8.134041416035787	1024	15217
9.09160828590393	15	43.25	13.061553	80.0	21.0	43.25	13.061552995975122	1038	16255
9.632746934890747	16	54.210526	38.733337	200.0	25.0	54.21052631578947	38.73333794219192	1030	17285
10.29284954071045	17	56.444443	20.867897	111.0	30.0	56.44444444444444	20.867897253975283	1016	18301
10.706829071044922	18	75.0	32.480762	173.0	41.0	75.0	32.48076353782343	1050	19351
11.255627393722534	19	73.57143	26.925066	129.0	41.0	73.57142857142857	26.92506608484869	1030	20381
11.63028621673584	20	80.61539	29.05575	148.0	47.0	80.61538461538461	29.05575134789208	1048	21429
12.331053495407104	21	62.058823	29.149654	133.0	24.0	62.05882352941177	29.149655609377767	1055	22484
12.968358755111694	22	67.2	36.22007	168.0	26.0	67.2	36.220068102273544	1008	23492
13.627068281173706	23	48.714287	16.679451	101.0	28.0	48.714285714285715	16.6794508792302	1023	24515
14.172013759613037	24	38.25926	13.298824	84.0	25.0	38.25925925925926	13.298823653331684	1033	25548
14.94270396232605	25	40.64	10.1700735	62.0	26.0	40.64	10.170073746045306	1016	26564
15.680382490158081	26	35.517242	8.504039	55.0	23.0	35.51724137931034	8.504038349636064	1030	27594
16.499746322631836	27	35.857143	7.4340634	50.0	22.0	35.857142857142854	7.434063903575822	1004	28598
16.913198947906494	28	32.935482	5.8195195	44.0	19.0	32.935483870967744	5.819519345360935	1021	29619
17.432191610336304	29	32.80645	7.2841825	54.0	17.0	32.806451612903224	7.284182398553774	1017	30636
17.986226797103882	30	31.3125	6.9481897	48.0	16.0	31.3125	6.948189962141219	1002	31638
18.65645933151245	31	34.793102	12.143905	85.0	21.0	34.793103448275865	12.143905269566087	1009	32647
19.378309726715088	32	34.133335	7.570704	52.0	21.0	34.13333333333333	7.570703768841809	1024	33671
19.845576763153076	33	36.535713	8.183093	54.0	17.0	36.535714285714285	8.183092948517794	1023	34694
20.432004928588867	34	33.225807	9.089908	56.0	21.0	33.225806451612904	9.089908184423466	1030	35724
21.11245632171631	35	37.407406	9.440886	62.0	21.0	37.407407407407405	9.440885313395448	1010	36734
21.757766008377075	36	45.608696	27.059898	163.0	28.0	45.608695652173914	27.059899949098085	1049	37783
22.369215488433838	37	38.51852	11.6884575	72.0	22.0	38.51851851851852	11.688457016853947	1040	38823
23.038776397705078	38	39.192307	9.762641	59.0	23.0	39.19230769230769	9.762641630093421	1019	39842
23.43581771850586	39	38.592594	14.857993	78.0	20.0	38.592592592592595	14.85799263461641	1042	40884
23.983866930007935	40	50.4	18.03164	97.0	30.0	50.4	18.031638860624955	1008	41892
24.459728240966797	41	62.75	44.584892	200.0	27.0	62.75	44.58489093852311	1004	42896
25.00716733932495	42	58.105263	28.866106	138.0	28.0	58.10526315789474	28.866106033934102	1104	44000
25.43612575531006	43	49.333332	18.206053	108.0	24.0	49.333333333333336	18.206051671362395	1036	45036
26.147761821746826	44	59.588234	33.184082	143.0	15.0	59.588235294117645	33.18408339857318	1013	46049
26.82341504096985	45	57.333332	12.013881	78.0	32.0	57.333333333333336	12.013880860626733	1032	47081
27.477264881134033	46	62.875	20.587845	128.0	40.0	62.875	20.58784532193692	1006	48087
28.17739486694336	47	59.294117	18.012299	104.0	23.0	59.294117647058826	18.012298758747992	1008	49095
28.810179233551025	48	72.92857	25.691757	132.0	47.0	72.92857142857143	25.69175600325155	1021	50116
29.50215768814087	49	83.92308	36.8374	169.0	41.0	83.92307692307692	36.83740059830819	1091	51207
30.27788281440735	50	73.35714	27.517805	126.0	40.0	73.35714285714286	27.517804996705944	1027	52234
30.90856409072876	51	74.07143	37.342934	200.0	40.0	74.07142857142857	37.34293638640625	1037	53271
31.413145065307617	52	78.07692	33.25996	143.0	40.0	78.07692307692308	33.25995869015784	1015	54286
32.13969564437866	53	62.5625	23.629877	111.0	26.0	62.5625	23.62987714208434	1001	55287
32.77325248718262	54	63.9375	22.645277	118.0	34.0	63.9375	22.645277515411465	1023	56310
