Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.099410057067871	0	20.274193	10.0123625	66.0	10.0	20.274193548387096	10.012362285853634	5028	5028
4.133838653564453	1	20.008	9.102524	65.0	8.0	20.008	9.102523606121546	5002	10030
5.150433301925659	2	19.244274	9.910355	81.0	8.0	19.244274809160306	9.910355138839124	5042	15072
6.139206886291504	3	25.383839	12.23194	94.0	10.0	25.383838383838384	12.231939538060558	5026	20098
6.97199010848999	4	36.38849	19.962738	104.0	10.0	36.388489208633096	19.962738956324923	5058	25156
7.811064004898071	5	38.29771	19.043018	99.0	12.0	38.29770992366412	19.043018658843103	5017	30173
8.572296142578125	6	34.253426	20.722172	189.0	11.0	34.25342465753425	20.722171186501658	5001	35174
9.483431100845337	7	31.70886	18.372484	157.0	11.0	31.70886075949367	18.37248348305265	5010	40184
10.313377141952515	8	27.966667	11.771388	87.0	11.0	27.966666666666665	11.771387155112839	5034	45218
11.343165874481201	9	27.360655	10.975929	110.0	12.0	27.360655737704917	10.975929133109206	5007	50225
14.732515335083008	10	29.928572	9.246345	65.0	12.0	29.928571428571427	9.246345113566965	5028	55253
15.783917427062988	11	34.38356	13.053766	104.0	13.0	34.38356164383562	13.05376672347325	5020	60273
16.784149169921875	12	41.438015	17.72046	127.0	18.0	41.43801652892562	17.720461424314998	5014	65287
17.761900901794434	13	51.670105	19.001205	98.0	20.0	51.670103092783506	19.001205414548487	5012	70299
18.87129259109497	14	64.5641	30.337667	155.0	25.0	64.56410256410257	30.33766793920523	5036	75335
19.891876220703125	15	66.02597	24.571114	139.0	15.0	66.02597402597402	24.571112817498406	5084	80419
20.932612419128418	16	54.847828	23.855059	175.0	23.0	54.84782608695652	23.855058155911678	5046	85465
21.765608310699463	17	40.76423	12.986598	93.0	20.0	40.764227642276424	12.986598032914708	5014	90479
22.583391904830933	18	33.817566	11.712223	101.0	14.0	33.817567567567565	11.71222343823137	5005	95484
23.280095100402832	19	28.98844	9.735216	106.0	11.0	28.98843930635838	9.735216115955051	5015	100499
26.463199853897095	20	24.752476	5.537283	46.0	11.0	24.752475247524753	5.537283067907924	5000	105499
27.370595455169678	21	22.827272	4.9237075	44.0	12.0	22.827272727272728	4.923707197019688	5022	110521
28.341431379318237	22	21.553648	4.2383795	35.0	10.0	21.553648068669528	4.238379416965041	5022	115543
29.345665216445923	23	20.731405	4.4366713	41.0	12.0	20.731404958677686	4.436671618554218	5017	120560
30.139651775360107	24	19.68504	3.9578505	34.0	12.0	19.68503937007874	3.9578503419354627	5000	125560
30.98192596435547	25	19.229885	3.7232866	33.0	9.0	19.229885057471265	3.723286407545352	5019	130579
31.96324133872986	26	18.705223	4.095735	33.0	11.0	18.705223880597014	4.095735262188851	5013	135592
33.04046845436096	27	19.011406	4.0184774	48.0	10.0	19.011406844106464	4.0184771813824645	5000	140592
34.0692253112793	28	18.540741	3.6265748	35.0	10.0	18.54074074074074	3.626574678087796	5006	145598
34.90431213378906	29	18.679104	3.6744392	32.0	9.0	18.67910447761194	3.674439232815205	5006	150604
37.5712206363678	30	19.133587	3.5330093	29.0	10.0	19.133587786259543	3.533009241901622	5013	155617
38.41774344444275	31	19.437984	3.8172944	37.0	12.0	19.43798449612403	3.8172942606809666	5015	160632
39.324748516082764	32	19.470818	4.4851813	56.0	12.0	19.470817120622566	4.485181450031524	5004	165636
40.21144366264343	33	20.545082	4.070337	38.0	11.0	20.545081967213115	4.070336564386259	5013	170649
41.05442023277283	34	20.8875	3.776	33.0	11.0	20.8875	3.776000143449856	5013	175662
42.05660033226013	35	21.55794	4.3738728	39.0	12.0	21.55793991416309	4.373872784846467	5023	180685
43.11813998222351	36	22.044052	4.584767	36.0	12.0	22.044052863436125	4.584766709107579	5004	185689
44.12032103538513	37	22.572073	5.231724	52.0	10.0	22.57207207207207	5.231723591948772	5011	190700
45.20144557952881	38	23.809525	5.757141	47.0	12.0	23.80952380952381	5.757140887785712	5000	195700
46.096986293792725	39	25.03	6.6316743	75.0	13.0	25.03	6.6316739968125695	5006	200706
49.429519176483154	40	24.699507	5.993704	49.0	13.0	24.699507389162562	5.99370357257975	5014	205720
50.33496975898743	41	26.31579	6.974032	72.0	12.0	26.31578947368421	6.974031768896196	5000	210720
51.198139905929565	42	27.167568	6.958489	63.0	14.0	27.167567567567566	6.9584890428129675	5026	215746
52.001869678497314	43	28.276836	5.605403	52.0	17.0	28.27683615819209	5.605402472861372	5005	220751
52.910910844802856	44	30.628048	6.7950444	54.0	17.0	30.628048780487806	6.795044363362132	5023	225774
53.70239734649658	45	31.503145	7.3910317	65.0	11.0	31.50314465408805	7.391031633115684	5009	230783
54.537567138671875	46	35.104897	12.647294	160.0	18.0	35.10489510489511	12.647293464690538	5020	235803
55.32642960548401	47	36.239132	9.170332	64.0	19.0	36.23913043478261	9.17033208494677	5001	240804
56.21944332122803	48	38.015152	11.704689	78.0	20.0	38.015151515151516	11.704690104039004	5018	245822
57.05270743370056	49	43.103447	16.638334	143.0	14.0	43.10344827586207	16.63833303069836	5000	250822
63.87002158164978	50	47.462265	24.172794	200.0	16.0	47.4622641509434	24.17279561208859	5031	255853
64.88654351234436	51	49.39216	21.219746	165.0	13.0	49.3921568627451	21.219745180939885	5038	260891
65.83152294158936	52	54.096775	29.740116	184.0	16.0	54.096774193548384	29.740116101374	5031	265922
66.70996427536011	53	52.15625	29.019865	200.0	24.0	52.15625	29.019866803120124	5007	270929
67.4639003276825	54	54.923912	29.56468	200.0	13.0	54.92391304347826	29.564679902403295	5053	275982
68.2502031326294	55	54.423912	26.86732	200.0	12.0	54.42391304347826	26.86732041769743	5007	280989
69.01162719726562	56	58.453487	29.475515	195.0	28.0	58.45348837209303	29.475514859003784	5027	286016
69.83980798721313	57	57.67816	22.520233	148.0	30.0	57.67816091954023	22.520230625426123	5018	291034
70.63483428955078	58	57.06818	21.635302	120.0	22.0	57.06818181818182	21.635301253520336	5022	296056
71.43642616271973	59	62.76543	25.680502	152.0	28.0	62.76543209876543	25.68050209353886	5084	301140
76.36586380004883	60	64.73077	26.236435	200.0	23.0	64.73076923076923	26.23643633796283	5049	306189
77.18505477905273	61	65.89474	30.4305	200.0	15.0	65.89473684210526	30.430498442468267	5008	311197
78.03046035766602	62	78.90625	31.282843	175.0	33.0	78.90625	31.282842117325274	5050	316247
78.82214999198914	63	82.55738	39.4983	200.0	37.0	82.55737704918033	39.49829819540639	5036	321283
79.48186111450195	64	95.22642	45.80131	200.0	13.0	95.22641509433963	45.80131064674648	5047	326330
80.14580297470093	65	84.7	39.840225	200.0	9.0	84.7	39.84022255627261	5082	331412
80.96827745437622	66	85.28333	32.785206	200.0	48.0	85.28333333333333	32.78520584382874	5117	336529
81.69493675231934	67	88.01755	37.46179	200.0	42.0	88.01754385964912	37.46178929422978	5017	341546
82.39559268951416	68	90.40351	44.68245	200.0	36.0	90.40350877192982	44.68245059525374	5153	346699
83.12030005455017	69	75.80303	32.577747	200.0	44.0	75.8030303030303	32.577748353545864	5003	351702
106.24222254753113	70	70.64789	30.966177	192.0	27.0	70.64788732394366	30.96617809283937	5016	356718
107.08781266212463	71	73.14493	31.37583	200.0	34.0	73.14492753623189	31.37583089139129	5047	361765
107.85082221031189	72	67.72973	27.70808	169.0	30.0	67.72972972972973	27.708081218154007	5012	366777
108.53493142127991	73	66.02631	33.901165	200.0	29.0	66.02631578947368	33.90116194414927	5018	371795
109.25241994857788	74	56.965908	18.808514	102.0	20.0	56.96590909090909	18.80851406800338	5013	376808
109.98529720306396	75	63.075	25.923338	200.0	31.0	63.075	25.923336494363532	5046	381854
110.68539357185364	76	59.75	24.010847	172.0	26.0	59.75	24.010848242686748	5019	386873
111.38508439064026	77	56.516853	19.711466	132.0	27.0	56.51685393258427	19.71146495764374	5030	391903
112.09783220291138	78	52.42268	21.557804	154.0	20.0	52.422680412371136	21.557802927065495	5085	396988
112.82632684707642	79	55.362637	24.303717	170.0	21.0	55.362637362637365	24.303717656881574	5038	402026
117.79422163963318	80	57.170456	24.374083	179.0	28.0	57.17045454545455	24.374083475034173	5031	407057
118.78775024414062	81	51.581635	23.801012	160.0	25.0	51.58163265306123	23.801013299209295	5055	412112
