Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.291163682937622	0	22.128319	11.720431	79.0	9.0	22.128318584070797	11.720430456821731	5001	5001
2.266592502593994	1	25.646154	15.237031	106.0	8.0	25.646153846153847	15.237030570019735	5001	10002
3.4724817276000977	2	25.527637	12.988128	93.0	10.0	25.527638190954775	12.988127162361675	5080	15082
4.723307132720947	3	29.815475	13.785189	76.0	10.0	29.81547619047619	13.785188687652957	5009	20091
5.809238910675049	4	42.820515	24.41718	145.0	12.0	42.82051282051282	24.417177428670357	5010	25101
7.110642194747925	5	47.78302	22.8997	151.0	10.0	47.783018867924525	22.899701207979515	5065	30166
8.415741920471191	6	54.075268	29.317043	166.0	12.0	54.075268817204304	29.31704211309645	5029	35195
9.784489870071411	7	40.747967	19.710749	119.0	11.0	40.7479674796748	19.71075126374072	5012	40207
11.132157325744629	8	31.528301	16.064262	142.0	11.0	31.528301886792452	16.064262191520687	5013	45220
12.515585660934448	9	31.3375	12.3834	77.0	11.0	31.3375	12.383399926918294	5014	50234
13.65309190750122	10	29.411764	13.946785	154.0	11.0	29.41176470588235	13.94678467490504	5000	55234
14.929333209991455	11	31.993631	11.871121	90.0	15.0	31.993630573248407	11.871121527024467	5023	60257
15.98151183128357	12	37.939392	13.682414	92.0	17.0	37.93939393939394	13.682413826424746	5008	65265
17.01728868484497	13	48.62136	22.241882	135.0	20.0	48.62135922330097	22.241881470693873	5008	70273
18.276337385177612	14	63.329113	27.771545	166.0	17.0	63.32911392405063	27.77154609726637	5003	75276
19.796579360961914	15	73.4058	29.448711	200.0	34.0	73.40579710144928	29.448711908337884	5065	80341
21.33997678756714	16	70.92958	31.555147	200.0	14.0	70.92957746478874	31.555149104904128	5036	85377
22.901588439941406	17	61.096386	22.159124	152.0	23.0	61.096385542168676	22.15912575905408	5071	90448
24.06921887397766	18	47.74528	22.515848	200.0	15.0	47.74528301886792	22.515848221781816	5061	95509
25.578839778900146	19	41.0	12.791519	89.0	15.0	41.0	12.791518706536458	5002	100511
27.041064500808716	20	36.92647	13.536243	144.0	19.0	36.9264705882353	13.536243479756584	5022	105533
28.44449782371521	21	32.642857	7.915691	73.0	15.0	32.642857142857146	7.915690953120019	5027	110560
29.83138656616211	22	30.22289	6.316336	48.0	18.0	30.22289156626506	6.316336159690841	5017	115577
31.563905239105225	23	28.931034	6.1266203	55.0	18.0	28.93103448275862	6.126620083087338	5034	120611
33.05150294303894	24	29.245613	8.5051365	85.0	15.0	29.24561403508772	8.505135775781676	5001	125612
34.74232196807861	25	28.924856	6.779783	59.0	13.0	28.92485549132948	6.779782560577634	5004	130616
36.141521692276	26	28.111732	5.640915	45.0	18.0	28.11173184357542	5.640914662514238	5032	135648
37.5051634311676	27	28.714285	7.726657	90.0	17.0	28.714285714285715	7.726656747248185	5025	140673
38.73555302619934	28	29.350878	6.460382	46.0	13.0	29.350877192982455	6.460381901888756	5019	145692
40.04754400253296	29	29.816568	6.991675	54.0	10.0	29.816568047337277	6.991674512021848	5039	150731
41.46348333358765	30	32.044586	8.068452	81.0	13.0	32.044585987261144	8.068452324812078	5031	155762
42.98471713066101	31	35.380283	12.357203	148.0	16.0	35.38028169014085	12.35720260652381	5024	160786
44.346633434295654	32	37.037037	9.719326	71.0	18.0	37.03703703703704	9.719325847225939	5000	165786
45.59146761894226	33	41.429752	11.738772	70.0	20.0	41.429752066115704	11.73877268866083	5013	170799
47.12733197212219	34	44.8125	16.263748	108.0	24.0	44.8125	16.26374761877295	5019	175818
48.38262605667114	35	45.79091	20.456203	175.0	15.0	45.79090909090909	20.4562039731651	5037	180855
49.99755859375	36	54.576088	23.035055	143.0	28.0	54.57608695652174	23.035055372028925	5021	185876
51.29917812347412	37	53.38298	21.473934	134.0	18.0	53.38297872340426	21.473935900111567	5018	190894
52.72440004348755	38	64.910255	37.54969	200.0	23.0	64.91025641025641	37.5496887547058	5063	195957
53.86940860748291	39	59.4	26.144487	183.0	32.0	59.4	26.144485415610283	5049	201006
55.31367540359497	40	61.771084	24.654394	174.0	24.0	61.7710843373494	24.65439441325731	5127	206133
56.665241956710815	41	64.96154	20.847706	155.0	33.0	64.96153846153847	20.847703130998973	5067	211200
58.06900334358215	42	77.44615	26.863775	143.0	33.0	77.44615384615385	26.863776450959023	5034	216234
59.215662479400635	43	82.57377	33.942314	200.0	33.0	82.57377049180327	33.94231317232681	5037	221271
60.583561182022095	44	82.18033	34.966732	200.0	40.0	82.18032786885246	34.96673275976041	5013	226284
61.954155921936035	45	80.83871	36.569946	200.0	30.0	80.83870967741936	36.569947801521884	5012	231296
63.37281155586243	46	72.63768	25.487688	151.0	35.0	72.6376811594203	25.48769013163348	5012	236308
64.58308577537537	47	67.85135	28.349977	162.0	23.0	67.85135135135135	28.349976134425546	5021	241329
66.04403519630432	48	60.214287	26.144775	171.0	29.0	60.214285714285715	26.144776146065798	5058	246387
67.41366004943848	49	62.08642	22.87335	147.0	27.0	62.08641975308642	22.873348300816694	5029	251416
68.71884083747864	50	56.31111	17.417515	111.0	26.0	56.31111111111111	17.417516371262863	5068	256484
70.00439620018005	51	59.35294	27.80593	158.0	13.0	59.35294117647059	27.805926529662887	5045	261529
71.47206521034241	52	54.462364	27.182995	182.0	26.0	54.46236559139785	27.182995609718144	5065	266594
72.65754842758179	53	56.325844	31.594257	185.0	26.0	56.325842696629216	31.594258929805115	5013	271607
74.21212220191956	54	51.59794	22.810587	131.0	24.0	51.597938144329895	22.810587067120593	5005	276612
75.45157742500305	55	50.01	21.010235	151.0	19.0	50.01	21.010233220980673	5001	281613
76.81724286079407	56	48.718445	21.658613	126.0	21.0	48.71844660194175	21.658612258535754	5018	286631
78.26393342018127	57	48.240383	23.301739	156.0	24.0	48.24038461538461	23.301739449889414	5017	291648
79.603440284729	58	50.878788	26.574188	200.0	27.0	50.878787878787875	26.57418536519401	5037	296685
80.92758393287659	59	49.10784	22.172632	124.0	24.0	49.1078431372549	22.172632337178815	5009	301694
82.290691614151	60	48.104763	20.155077	111.0	20.0	48.10476190476191	20.155076784309355	5051	306745
83.57828664779663	61	49.116505	20.761383	132.0	18.0	49.116504854368934	20.76138170518111	5059	311804
84.90709781646729	62	51.272728	22.114403	133.0	22.0	51.27272727272727	22.114403269270525	5076	316880
86.25514483451843	63	51.387756	18.483658	114.0	21.0	51.38775510204081	18.483656682274432	5036	321916
87.34682106971741	64	50.565655	24.16616	151.0	21.0	50.56565656565657	24.166159499865966	5006	326922
88.40784859657288	65	53.553192	22.774855	154.0	22.0	53.5531914893617	22.774854097800446	5034	331956
89.62978792190552	66	52.395832	26.617851	186.0	22.0	52.395833333333336	26.617850826820877	5030	336986
90.93407320976257	67	55.054947	30.459255	200.0	24.0	55.05494505494506	30.459254945092926	5010	341996
92.15533375740051	68	49.653465	22.508715	124.0	24.0	49.65346534653465	22.50871586678306	5015	347011
93.39140558242798	69	57.170456	36.21879	194.0	18.0	57.17045454545455	36.218786433320474	5031	352042
94.93853807449341	70	54.0	28.93151	196.0	24.0	54.0	28.931509778518578	5022	357064
96.23143005371094	71	49.87129	22.221504	138.0	23.0	49.87128712871287	22.221505668718397	5037	362101
97.29837131500244	72	50.515152	24.696281	162.0	15.0	50.515151515151516	24.696281827193225	5001	367102
98.90982747077942	73	56.863636	33.432827	200.0	25.0	56.86363636363637	33.43283015587231	5004	372106
100.10916519165039	74	54.652172	31.848293	200.0	19.0	54.65217391304348	31.848293511928205	5028	377134
101.84288716316223	75	54.532608	28.037416	164.0	23.0	54.53260869565217	28.037417191316397	5017	382151
103.42275357246399	76	57.534092	28.367695	173.0	11.0	57.53409090909091	28.36769484003221	5063	387214
104.52879762649536	77	57.517242	33.156143	200.0	22.0	57.51724137931034	33.15614818559227	5004	392218
106.06470108032227	78	57.896553	27.620596	172.0	26.0	57.89655172413793	27.620596380803086	5037	397255
107.25898218154907	79	56.91111	31.036053	172.0	18.0	56.91111111111111	31.03605231355748	5122	402377
108.72583246231079	80	56.179775	32.664642	185.0	26.0	56.17977528089887	32.664643221738	5000	407377
110.07760834693909	81	57.804596	32.091766	200.0	27.0	57.804597701149426	32.09176464720332	5029	412406
111.46379709243774	82	55.703297	27.977028	200.0	19.0	55.7032967032967	27.977029237499877	5069	417475
112.84415912628174	83	56.988636	25.319548	200.0	16.0	56.98863636363637	25.319546131838816	5015	422490
114.17222428321838	84	61.036587	36.96123	193.0	23.0	61.03658536585366	36.96123385186794	5005	427495
115.48841404914856	85	59.75	29.55176	158.0	25.0	59.75	29.55176048256766	5019	432514
116.93555951118469	86	61.378048	25.33225	145.0	28.0	61.3780487804878	25.332250843107257	5033	437547
117.95911478996277	87	60.011906	27.857416	179.0	31.0	60.01190476190476	27.85741503733536	5041	442588
119.11261081695557	88	58.61628	27.832209	200.0	26.0	58.616279069767444	27.83220846456751	5041	447629
120.42309880256653	89	57.56818	20.478811	116.0	20.0	57.56818181818182	20.478811363847097	5066	452695
121.73324680328369	90	59.04706	23.877583	176.0	29.0	59.04705882352941	23.877582832810283	5019	457714
123.21436071395874	91	67.41333	33.699097	200.0	23.0	67.41333333333333	33.69909725134422	5056	462770
124.73921155929565	92	63.569622	27.151094	145.0	29.0	63.56962025316456	27.151093198637675	5022	467792
126.18917226791382	93	61.317074	25.344397	196.0	34.0	61.31707317073171	25.344397585948773	5028	472820
127.75890111923218	94	65.72727	32.10075	200.0	25.0	65.72727272727273	32.10074901567218	5061	477881
129.37438559532166	95	64.93507	26.292233	172.0	23.0	64.93506493506493	26.292232650025294	5000	482881
130.89116382598877	96	65.50649	24.176098	158.0	17.0	65.50649350649351	24.17609819776838	5044	487925
132.44378542900085	97	68.60274	28.648909	176.0	29.0	68.6027397260274	28.648909097798146	5008	492933
133.7773175239563	98	67.75676	31.973307	200.0	33.0	67.75675675675676	31.9733042408189	5014	497947
134.7529308795929	99	62.22222	26.2274	200.0	33.0	62.22222222222222	26.227400618625484	5040	502987
