Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.4652373790740967	0	16.315962	7.004036	51.0	8.0	16.315960912052116	7.004036014583744	5009	5009
3.545599937438965	1	27.07027	13.781321	78.0	9.0	27.07027027027027	13.781320394608272	5008	10017
4.532007455825806	2	19.704725	9.2423315	76.0	8.0	19.70472440944882	9.242331217900205	5005	15022
5.526581764221191	3	19.670588	7.7404795	68.0	9.0	19.67058823529412	7.7404791389834555	5016	20038
6.5366370677948	4	25.13568	11.251205	80.0	10.0	25.1356783919598	11.251205783157653	5002	25040
7.4439897537231445	5	38.363636	21.667694	140.0	12.0	38.36363636363637	21.667694402410547	5064	30104
8.304383039474487	6	51.82474	23.731318	132.0	18.0	51.824742268041234	23.73131834294924	5027	35131
9.203802347183228	7	44.714287	22.100594	115.0	13.0	44.714285714285715	22.100593306284694	5008	40139
10.238837003707886	8	32.153847	13.11593	92.0	12.0	32.15384615384615	13.115929757826121	5016	45155
11.341017961502075	9	26.389473	10.35506	87.0	11.0	26.389473684210525	10.355059517826467	5014	50169
13.728430986404419	10	22.493273	7.247619	56.0	11.0	22.493273542600896	7.24761903390351	5016	55185
14.495419263839722	11	21.380342	6.1828094	49.0	11.0	21.38034188034188	6.182809630406946	5003	60188
15.292302370071411	12	21.177216	6.2671056	55.0	12.0	21.17721518987342	6.2671055244119875	5019	65207
16.142440795898438	13	21.130802	5.0620394	44.0	11.0	21.130801687763714	5.062039226383832	5008	70215
17.055006742477417	14	21.991228	6.2076573	54.0	10.0	21.99122807017544	6.207657430347248	5014	75229
17.900009393692017	15	23.32558	5.5645094	41.0	13.0	23.325581395348838	5.564509340172156	5015	80244
18.698320150375366	16	25.840206	7.5053406	62.0	12.0	25.84020618556701	7.505340501267197	5013	85257
19.444234609603882	17	29.791666	10.972289	96.0	12.0	29.791666666666668	10.972288778178692	5005	90262
20.181787490844727	18	34.204082	14.987948	142.0	15.0	34.204081632653065	14.987949252518076	5028	95290
20.951409816741943	19	37.155556	14.876712	135.0	16.0	37.15555555555556	14.876711438011982	5016	100306
25.19413685798645	20	42.94872	18.42093	143.0	13.0	42.94871794871795	18.420931124255084	5025	105331
26.194225072860718	21	51.680412	24.914099	188.0	21.0	51.68041237113402	24.914098352883784	5013	110344
