Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.2299892902374268	0	15.415384	5.999724	43.0	8.0	15.415384615384616	5.9997238595232485	5010	5010
2.728407382965088	1	20.283401	10.312164	83.0	9.0	20.2834008097166	10.312164496973026	5010	10020
4.1800854206085205	2	20.1	10.555094	73.0	8.0	20.1	10.555093557141026	5025	15045
5.4726221561431885	3	16.845118	7.92704	89.0	8.0	16.845117845117844	7.927040076854155	5003	20048
6.839667558670044	4	17.195877	7.356376	62.0	8.0	17.195876288659793	7.356376258376035	5004	25052
8.266401290893555	5	19.700787	8.523996	59.0	8.0	19.700787401574804	8.523995736566663	5004	30056
9.525131464004517	6	25.441624	15.159488	111.0	10.0	25.441624365482234	15.15948693267501	5012	35068
10.961482048034668	7	33.18421	17.589779	102.0	10.0	33.18421052631579	17.589777628165464	5044	40112
12.34820556640625	8	43.205128	20.275257	114.0	14.0	43.205128205128204	20.275259000754247	5055	45167
13.832051038742065	9	40.142857	26.215443	158.0	11.0	40.142857142857146	26.21544264563496	5058	50225
15.305606842041016	10	28.781609	12.551892	79.0	11.0	28.7816091954023	12.551892550762712	5008	55233
16.692194938659668	11	24.519608	10.324852	83.0	11.0	24.519607843137255	10.324851413408238	5002	60235
17.884792804718018	12	24.04327	11.369791	136.0	8.0	24.04326923076923	11.369791829018116	5001	65236
19.140810251235962	13	24.70936	9.684647	79.0	10.0	24.70935960591133	9.684646377228463	5016	70252
20.438088417053223	14	27.685083	9.186542	62.0	12.0	27.685082872928177	9.186541237607283	5011	75263
21.694145679473877	15	34.07483	16.755985	135.0	14.0	34.074829931972786	16.755987227384548	5009	80272
23.002617359161377	16	42.567795	21.299112	148.0	12.0	42.567796610169495	21.299112265084347	5023	85295
24.231428861618042	17	56.66292	23.569616	148.0	18.0	56.662921348314605	23.569616615905744	5043	90338
25.511842489242554	18	55.566666	25.742765	196.0	16.0	55.56666666666667	25.742765974152817	5001	95339
26.844892263412476	19	55.307693	24.46603	129.0	14.0	55.30769230769231	24.466030412085768	5033	100372
28.19900345802307	20	42.65546	19.734556	159.0	16.0	42.65546218487395	19.73455655101925	5076	105448
29.659093856811523	21	35.978416	13.932245	135.0	13.0	35.97841726618705	13.932244896450317	5001	110449
30.945235013961792	22	31.366459	8.841383	64.0	14.0	31.366459627329192	8.841383102638677	5050	115499
32.45612406730652	23	30.530487	10.63211	79.0	14.0	30.53048780487805	10.632109547055231	5007	120506
33.54464864730835	24	27.642857	7.801023	82.0	12.0	27.642857142857142	7.801023359989913	5031	125537
34.760350465774536	25	28.299435	7.9251904	59.0	14.0	28.29943502824859	7.92519045503662	5009	130546
36.08991599082947	26	27.277174	7.337687	52.0	13.0	27.277173913043477	7.337687161687784	5019	135565
37.32708692550659	27	27.955555	7.2700467	53.0	16.0	27.955555555555556	7.270046784368969	5032	140597
38.67723560333252	28	27.894444	8.41064	71.0	13.0	27.894444444444446	8.41063957286789	5021	145618
40.09729766845703	29	30.876543	11.446476	106.0	15.0	30.876543209876544	11.446475241663236	5002	150620
41.29662108421326	30	32.03185	9.475022	84.0	15.0	32.031847133757964	9.475022734736084	5029	155649
42.45783019065857	31	35.174824	10.685795	74.0	16.0	35.17482517482517	10.685795214911737	5030	160679
43.837305784225464	32	36.547443	12.184692	111.0	19.0	36.54744525547445	12.184692324795188	5007	165686
45.21112847328186	33	42.584747	15.260632	100.0	22.0	42.58474576271186	15.260631898853749	5025	170711
46.53700065612793	34	48.41346	26.115355	200.0	24.0	48.41346153846154	26.115354523036928	5035	175746
47.934510469436646	35	49.186275	24.01949	200.0	22.0	49.18627450980392	24.01948979562829	5017	180763
49.30758714675903	36	55.922222	23.49337	127.0	16.0	55.922222222222224	23.4933691722096	5033	185796
50.59055209159851	37	61.182926	22.411957	145.0	25.0	61.18292682926829	22.411956765704705	5017	190813
52.00224423408508	38	68.0	27.569567	167.0	28.0	68.0	27.56956802492707	5032	195845
53.29740047454834	39	72.884056	30.841124	200.0	26.0	72.8840579710145	30.841124545694118	5029	200874
54.743409156799316	40	75.477615	31.968435	200.0	31.0	75.4776119402985	31.96843508929339	5057	205931
56.11312675476074	41	56.829544	23.472044	162.0	27.0	56.82954545454545	23.47204410226862	5001	210932
57.32609033584595	42	56.955055	25.13376	179.0	25.0	56.95505617977528	25.133759074630337	5069	216001
58.63327145576477	43	54.489132	21.844555	161.0	21.0	54.48913043478261	21.8445568611782	5013	221014
60.01671385765076	44	54.402172	26.16713	162.0	16.0	54.40217391304348	26.167129971135086	5005	226019
60.94264602661133	45	56.377777	33.57432	200.0	12.0	56.37777777777778	33.57432146341002	5074	231093
62.126989126205444	46	54.075268	29.296865	199.0	27.0	54.075268817204304	29.296862674391363	5029	236122
63.280919313430786	47	44.74107	25.060192	160.0	18.0	44.74107142857143	25.06019379689142	5011	241133
64.58026552200317	48	45.50909	19.140982	108.0	22.0	45.50909090909091	19.140981951891725	5006	246139
65.84287142753601	49	44.690266	18.406944	106.0	18.0	44.690265486725664	18.40694349847539	5050	251189
67.07910227775574	50	41.758335	13.887642	99.0	14.0	41.75833333333333	13.887641888464083	5011	256200
68.16840744018555	51	39.00775	14.541839	109.0	12.0	39.007751937984494	14.541838129566951	5032	261232
69.682119846344	52	39.421875	12.764458	89.0	20.0	39.421875	12.76445833102114	5046	266278
71.06184911727905	53	35.04895	10.747795	72.0	16.0	35.04895104895105	10.747794485953344	5012	271290
